timestamp,junction_id,vehicle_count,avg_speed,weather,day_of_week,is_holiday,hour
2025-02-15 16:00:00,1,65,21.6,Fog,5,0,16
2025-02-15 16:00:00,2,52,23.7,Fog,5,0,16
2025-02-15 16:00:00,3,39,27.3,Fog,5,0,16
2025-02-15 16:00:00,4,49,20.4,Fog,5,0,16
2025-02-15 17:00:00,1,42,27.4,Fog,5,0,17
2025-02-15 17:00:00,2,39,29.1,Fog,5,0,17
2025-02-15 17:00:00,3,32,30.3,Fog,5,0,17
2025-02-15 17:00:00,4,44,21.5,Fog,5,0,17
2025-02-15 18:00:00,1,44,26.8,Fog,5,0,18
2025-02-15 18:00:00,2,31,33.6,Fog,5,0,18
2025-02-15 18:00:00,3,17,29.2,Fog,5,0,18
2025-02-15 18:00:00,4,35,27.7,Fog,5,0,18
2025-02-15 19:00:00,1,31,36.5,Fog,5,0,19
2025-02-15 19:00:00,2,31,30.1,Fog,5,0,19
2025-02-15 19:00:00,3,22,26.6,Fog,5,0,19
2025-02-15 19:00:00,4,29,36.3,Fog,5,0,19
2025-02-15 20:00:00,1,18,36.5,Fog,5,0,20
2025-02-15 20:00:00,2,17,33.0,Fog,5,0,20
2025-02-15 20:00:00,3,16,29.5,Fog,5,0,20
2025-02-15 20:00:00,4,26,28.1,Fog,5,0,20
2025-02-15 21:00:00,1,22,35.0,Fog,5,0,21
2025-02-15 21:00:00,2,16,31.5,Fog,5,0,21
2025-02-15 21:00:00,3,16,32.6,Fog,5,0,21
2025-02-15 21:00:00,4,16,37.2,Fog,5,0,21
2025-02-15 22:00:00,1,13,35.6,Fog,5,0,22
2025-02-15 22:00:00,2,12,29.6,Fog,5,0,22
2025-02-15 22:00:00,3,11,33.4,Fog,5,0,22
2025-02-15 22:00:00,4,9,37.9,Fog,5,0,22
2025-02-15 23:00:00,1,14,37.7,Fog,5,0,23
2025-02-15 23:00:00,2,8,41.7,Fog,5,0,23
2025-02-15 23:00:00,3,10,40.7,Fog,5,0,23
2025-02-15 23:00:00,4,16,36.8,Fog,5,0,23
2025-02-16 00:00:00,1,20,59.4,Clear,6,0,0
2025-02-16 00:00:00,2,13,55.4,Clear,6,0,0
2025-02-16 00:00:00,3,14,53.4,Clear,6,0,0
2025-02-16 00:00:00,4,10,58.7,Clear,6,0,0
2025-02-16 01:00:00,1,19,52.1,Clear,6,0,1
2025-02-16 01:00:00,2,16,,Clear,6,0,1
2025-02-16 01:00:00,3,11,53.2,Clear,6,0,1
2025-02-16 01:00:00,4,17,61.6,Clear,6,0,1
2025-02-16 02:00:00,1,17,54.3,Clear,6,0,2
2025-02-16 02:00:00,2,16,59.2,Clear,6,0,2
2025-02-16 02:00:00,3,11,55.9,Clear,6,0,2
2025-02-16 02:00:00,4,15,57.7,Clear,6,0,2
2025-02-16 03:00:00,1,18,53.2,Clear,6,0,3
2025-02-16 03:00:00,2,11,52.1,Clear,6,0,3
2025-02-16 03:00:00,3,13,62.2,Clear,6,0,3
2025-02-16 03:00:00,4,18,43.4,Clear,6,0,3
2025-02-16 04:00:00,1,24,61.6,Clear,6,0,4
2025-02-16 04:00:00,2,-10,59.4,Clear,6,0,4
2025-02-16 04:00:00,3,11,66.2,Clear,6,0,4
2025-02-16 04:00:00,4,17,53.7,Clear,6,0,4
2025-02-16 05:00:00,1,20,59.0,Clear,6,0,5
2025-02-16 05:00:00,2,18,55.6,Clear,6,0,5
2025-02-16 05:00:00,3,13,61.3,Clear,6,0,5
2025-02-16 05:00:00,4,,60.9,Clear,6,0,5
2025-02-16 06:00:00,1,63,32.4,Clear,6,0,6
2025-02-16 06:00:00,2,46,39.5,Clear,6,0,6
2025-02-16 06:00:00,3,39,45.2,Clear,6,0,6
2025-02-16 06:00:00,4,34,40.2,Clear,6,0,6
2025-02-16 07:00:00,1,63,42.4,Clear,6,0,7
2025-02-16 07:00:00,2,40,-5,Clear,6,0,7
2025-02-16 07:00:00,3,44,48.0,Clear,6,0,7
2025-02-16 07:00:00,4,38,41.0,Clear,6,0,7
2025-02-16 08:00:00,1,79,29.8,Clear,6,0,8
2025-02-16 08:00:00,2,59,26.2,Clear,6,0,8
2025-02-16 08:00:00,3,42,35.2,Clear,6,0,8
2025-02-16 08:00:00,4,52,42.3,Clear,6,0,8
2025-02-16 09:00:00,1,70,39.3,Clear,6,0,9
2025-02-16 09:00:00,2,60,35.1,Clear,6,0,9
2025-02-16 09:00:00,3,42,35.2,Clear,6,0,9
2025-02-16 09:00:00,4,62,36.0,Clear,6,0,9
2025-02-16 10:00:00,1,82,23.4,Clear,6,0,10
2025-02-16 10:00:00,2,60,37.1,Clear,6,0,10
2025-02-16 10:00:00,3,54,37.6,Clear,6,0,10
2025-02-16 10:00:00,4,82,31.2,Clear,6,0,10
2025-02-16 11:00:00,1,98,20.8,Clear,6,0,11
2025-02-16 11:00:00,2,56,,Clear,6,0,11
2025-02-16 11:00:00,3,71,30.5,Clear,6,0,11
2025-02-16 11:00:00,4,74,28.3,Clear,6,0,11
2025-02-16 12:00:00,1,89,30.8,Clear,6,0,12
2025-02-16 12:00:00,2,79,20.9,Clear,6,0,12
2025-02-16 12:00:00,3,62,150,Clear,6,0,12
2025-02-16 12:00:00,4,83,19.3,Clear,6,0,12
2025-02-16 13:00:00,1,115,21.4,Clear,6,0,13
2025-02-16 13:00:00,2,82,26.2,Clear,6,0,13
2025-02-16 13:00:00,3,70,29.3,Clear,6,0,13
2025-02-16 13:00:00,4,92,13.2,Clear,6,0,13
2025-02-16 14:00:00,1,93,23.3,Clear,6,0,14
2025-02-16 14:00:00,2,74,37.7,Clear,6,0,14
2025-02-16 14:00:00,3,72,31.8,Clear,6,0,14
2025-02-16 14:00:00,4,68,30.4,Clear,6,0,14
2025-02-16 15:00:00,1,88,20.9,Clear,6,0,15
2025-02-16 15:00:00,2,63,32.2,Clear,6,0,15
2025-02-16 15:00:00,3,54,45.6,Clear,6,0,15
2025-02-16 15:00:00,4,68,27.5,Clear,6,0,15
2025-02-16 16:00:00,1,79,28.3,Clear,6,0,16
2025-02-16 16:00:00,2,58,28.2,Clear,6,0,16
2025-02-16 16:00:00,3,46,43.3,Clear,6,0,16
2025-02-16 16:00:00,4,58,42.1,Clear,6,0,16
2025-02-16 17:00:00,1,49,39.5,Clear,6,0,17
2025-02-16 17:00:00,2,50,40.4,Clear,6,0,17
2025-02-16 17:00:00,3,42,35.8,Clear,6,0,17
2025-02-16 17:00:00,4,49,39.2,Clear,6,0,17
2025-02-16 18:00:00,1,64,41.2,Clear,6,0,18
2025-02-16 18:00:00,2,43,33.4,Clear,6,0,18
2025-02-16 18:00:00,3,29,43.7,Clear,6,0,18
2025-02-16 18:00:00,4,40,49.1,Clear,6,0,18
2025-02-16 19:00:00,1,43,46.6,Clear,6,0,19
2025-02-16 19:00:00,2,36,51.7,Clear,6,0,19
2025-02-16 19:00:00,3,27,46.9,Clear,6,0,19
2025-02-16 19:00:00,4,27,44.6,Clear,6,0,19
2025-02-16 20:00:00,1,41,41.7,Clear,6,0,20
2025-02-16 20:00:00,2,21,50.3,Clear,6,0,20
2025-02-16 20:00:00,3,26,48.1,Clear,6,0,20
2025-02-16 20:00:00,4,30,51.5,Clear,6,0,20
2025-02-16 21:00:00,1,26,43.0,Clear,6,0,21
2025-02-16 21:00:00,2,16,49.6,Clear,6,0,21
2025-02-16 21:00:00,3,19,50.8,Clear,6,0,21
2025-02-16 21:00:00,4,,50.0,Clear,6,0,21
2025-02-16 22:00:00,1,-10,48.8,Clear,6,0,22
2025-02-16 22:00:00,2,11,58.7,Clear,6,0,22
2025-02-16 22:00:00,3,12,65.8,Clear,6,0,22
2025-02-16 22:00:00,4,18,52.2,Clear,6,0,22
2025-02-16 23:00:00,1,23,57.9,Clear,6,0,23
2025-02-16 23:00:00,2,18,61.1,Clear,6,0,23
2025-02-16 23:00:00,3,12,51.4,Clear,6,0,23
2025-02-16 23:00:00,4,16,55.4,Clear,6,0,23
2025-02-17 00:00:00,1,17,45.1,Clear,0,0,0
2025-02-17 00:00:00,2,12,58.9,Clear,0,0,0
2025-02-17 00:00:00,3,15,47.1,Clear,0,0,0
2025-02-17 00:00:00,4,12,55.7,Clear,0,0,0
2025-02-17 01:00:00,1,23,54.4,Clear,0,0,1
2025-02-17 01:00:00,2,13,58.1,Clear,0,0,1
2025-02-17 01:00:00,3,15,62.5,Clear,0,0,1
2025-02-17 01:00:00,4,19,49.3,Clear,0,0,1
2025-02-17 02:00:00,1,17,49.9,Clear,0,0,2
2025-02-17 02:00:00,2,13,54.8,Clear,0,0,2
2025-02-17 02:00:00,3,13,56.1,Clear,0,0,2
2025-02-17 02:00:00,4,12,52.7,Clear,0,0,2
2025-02-17 03:00:00,1,21,49.9,Clear,0,0,3
2025-02-17 03:00:00,2,16,42.4,Clear,0,0,3
2025-02-17 03:00:00,3,12,46.9,Clear,0,0,3
2025-02-17 03:00:00,4,,53.1,Clear,0,0,3
2025-02-17 04:00:00,1,18,53.6,Clear,0,0,4
2025-02-17 04:00:00,2,15,61.0,Clear,0,0,4
2025-02-17 04:00:00,3,12,49.7,Clear,0,0,4
2025-02-17 04:00:00,4,20,44.4,Clear,0,0,4
2025-02-17 05:00:00,1,18,56.8,Clear,0,0,5
2025-02-17 05:00:00,2,15,61.0,Clear,0,0,5
2025-02-17 05:00:00,3,9,59.9,Clear,0,0,5
2025-02-17 05:00:00,4,19,51.6,Clear,0,0,5
2025-02-17 06:00:00,1,38,51.3,Clear,0,0,6
2025-02-17 06:00:00,2,32,50.4,Clear,0,0,6
2025-02-17 06:00:00,3,20,48.4,Clear,0,0,6
2025-02-17 06:00:00,4,26,55.2,Clear,0,0,6
2025-02-17 07:00:00,1,49,31.0,Clear,0,0,7
2025-02-17 07:00:00,2,42,36.4,Clear,0,0,7
2025-02-17 07:00:00,3,36,50.1,Clear,0,0,7
2025-02-17 07:00:00,4,57,43.6,Clear,0,0,7
2025-02-17 08:00:00,1,112,18.6,Clear,0,0,8
2025-02-17 08:00:00,2,87,26.2,Clear,0,0,8
2025-02-17 08:00:00,3,78,29.3,Clear,0,0,8
2025-02-17 08:00:00,4,99,23.2,Clear,0,0,8
2025-02-17 09:00:00,1,142,5,Clear,0,0,9
2025-02-17 09:00:00,2,76,32.1,Clear,0,0,9
2025-02-17 09:00:00,3,86,26.5,Clear,0,0,9
2025-02-17 09:00:00,4,100,15.4,Clear,0,0,9
2025-02-17 10:00:00,1,85,26.2,Clear,0,0,10
2025-02-17 10:00:00,2,74,36.9,Clear,0,0,10
2025-02-17 10:00:00,3,65,35.5,Clear,0,0,10
2025-02-17 10:00:00,4,75,27.5,Clear,0,0,10
2025-02-17 11:00:00,1,80,37.1,Clear,0,0,11
2025-02-17 11:00:00,2,37,45.2,Clear,0,0,11
2025-02-17 11:00:00,3,42,40.9,Clear,0,0,11
2025-02-17 11:00:00,4,57,38.8,Clear,0,0,11
2025-02-17 12:00:00,1,66,30.9,Clear,0,0,12
2025-02-17 12:00:00,2,60,35.0,Clear,0,0,12
2025-02-17 12:00:00,3,54,40.1,Clear,0,0,12
2025-02-17 12:00:00,4,67,36.2,Clear,0,0,12
2025-02-17 13:00:00,1,101,26.7,Clear,0,0,13
2025-02-17 13:00:00,2,76,34.5,Clear,0,0,13
2025-02-17 13:00:00,3,68,26.6,Clear,0,0,13
2025-02-17 13:00:00,4,,28.7,Clear,0,0,13
2025-02-17 14:00:00,1,73,34.9,Clear,0,0,14
2025-02-17 14:00:00,2,52,40.6,Clear,0,0,14
2025-02-17 14:00:00,3,55,34.7,Clear,0,0,14
2025-02-17 14:00:00,4,66,35.3,Clear,0,0,14
2025-02-17 15:00:00,1,61,37.4,Clear,0,0,15
2025-02-17 15:00:00,2,31,39.3,Clear,0,0,15
2025-02-17 15:00:00,3,34,49.9,Clear,0,0,15
2025-02-17 15:00:00,4,43,33.8,Clear,0,0,15
2025-02-17 16:00:00,1,60,32.5,Clear,0,0,16
2025-02-17 16:00:00,2,72,26.4,Clear,0,0,16
2025-02-17 16:00:00,3,55,,Clear,0,0,16
2025-02-17 16:00:00,4,75,28.7,Clear,0,0,16
2025-02-17 17:00:00,1,132,5.4,Clear,0,0,17
2025-02-17 17:00:00,2,97,33.6,Clear,0,0,17
2025-02-17 17:00:00,3,86,31.6,Clear,0,0,17
2025-02-17 17:00:00,4,96,28.0,Clear,0,0,17
2025-02-17 18:00:00,1,150,5,Clear,0,0,18
2025-02-17 18:00:00,2,108,16.8,Clear,0,0,18
2025-02-17 18:00:00,3,90,33.6,Clear,0,0,18
2025-02-17 18:00:00,4,133,5,Clear,0,0,18
2025-02-17 19:00:00,1,151,5,Clear,0,0,19
2025-02-17 19:00:00,2,81,31.7,Clear,0,0,19
2025-02-17 19:00:00,3,84,26.7,Clear,0,0,19
2025-02-17 19:00:00,4,130,9.0,Clear,0,0,19
2025-02-17 20:00:00,1,82,30.6,Clear,0,0,20
2025-02-17 20:00:00,2,54,38.6,Clear,0,0,20
2025-02-17 20:00:00,3,52,36.2,Clear,0,0,20
2025-02-17 20:00:00,4,84,34.0,Clear,0,0,20
2025-02-17 21:00:00,1,45,45.4,Clear,0,0,21
2025-02-17 21:00:00,2,48,33.1,Clear,0,0,21
2025-02-17 21:00:00,3,37,52.4,Clear,0,0,21
2025-02-17 21:00:00,4,36,45.9,Clear,0,0,21
2025-02-17 22:00:00,1,36,49.4,Clear,0,0,22
2025-02-17 22:00:00,2,20,51.1,Clear,0,0,22
2025-02-17 22:00:00,3,25,50.7,Clear,0,0,22
2025-02-17 22:00:00,4,27,51.0,Clear,0,0,22
2025-02-17 23:00:00,1,16,44.5,Light Rain,0,0,23
2025-02-17 23:00:00,2,11,36.4,Light Rain,0,0,23
2025-02-17 23:00:00,3,14,39.6,Light Rain,0,0,23
2025-02-17 23:00:00,4,14,42.7,Light Rain,0,0,23
2025-02-18 00:00:00,1,19,46.5,Clear,1,0,0
2025-02-18 00:00:00,2,15,44.5,Clear,1,0,0
2025-02-18 00:00:00,3,14,64.1,Clear,1,0,0
2025-02-18 00:00:00,4,18,49.0,Clear,1,0,0
2025-02-18 01:00:00,1,25,56.9,Clear,1,0,1
2025-02-18 01:00:00,2,15,60.0,Clear,1,0,1
2025-02-18 01:00:00,3,16,59.3,Clear,1,0,1
2025-02-18 01:00:00,4,17,49.7,Clear,1,0,1
2025-02-18 02:00:00,1,19,51.6,Clear,1,0,2
2025-02-18 02:00:00,2,12,52.9,Clear,1,0,2
2025-02-18 02:00:00,3,10,60.0,Clear,1,0,2
2025-02-18 02:00:00,4,16,59.6,Clear,1,0,2
2025-02-18 03:00:00,1,23,52.4,Clear,1,0,3
2025-02-18 03:00:00,2,10,51.3,Clear,1,0,3
2025-02-18 03:00:00,3,12,63.3,Clear,1,0,3
2025-02-18 03:00:00,4,17,45.5,Clear,1,0,3
2025-02-18 04:00:00,1,,52.9,Clear,1,0,4
2025-02-18 04:00:00,2,17,48.0,Clear,1,0,4
2025-02-18 04:00:00,3,10,51.8,Clear,1,0,4
2025-02-18 04:00:00,4,19,55.9,Clear,1,0,4
2025-02-18 05:00:00,1,16,48.7,Clear,1,0,5
2025-02-18 05:00:00,2,18,53.3,Clear,1,0,5
2025-02-18 05:00:00,3,12,50.7,Clear,1,0,5
2025-02-18 05:00:00,4,20,45.8,Clear,1,0,5
2025-02-18 06:00:00,1,41,50.5,Clear,1,0,6
2025-02-18 06:00:00,2,29,39.7,Clear,1,0,6
2025-02-18 06:00:00,3,27,54.6,Clear,1,0,6
2025-02-18 06:00:00,4,35,45.9,Clear,1,0,6
2025-02-18 07:00:00,1,45,44.1,Clear,1,0,7
2025-02-18 07:00:00,2,42,28.9,Clear,1,0,7
2025-02-18 07:00:00,3,37,150,Clear,1,0,7
2025-02-18 07:00:00,4,48,39.6,Clear,1,0,7
2025-02-18 08:00:00,1,81,17.0,Clear,1,0,8
2025-02-18 08:00:00,2,60,38.4,Clear,1,0,8
2025-02-18 08:00:00,3,92,20.9,Clear,1,0,8
2025-02-18 08:00:00,4,102,18.6,Clear,1,0,8
2025-02-18 09:00:00,1,,5,Clear,1,0,9
2025-02-18 09:00:00,2,112,18.2,Clear,1,0,9
2025-02-18 09:00:00,3,97,11.9,Clear,1,0,9
2025-02-18 09:00:00,4,127,8.9,Clear,1,0,9
2025-02-18 10:00:00,1,132,5,Clear,1,0,10
2025-02-18 10:00:00,2,69,33.7,Clear,1,0,10
2025-02-18 10:00:00,3,,30.6,Clear,1,0,10
2025-02-18 10:00:00,4,95,15.3,Clear,1,0,10
2025-02-18 11:00:00,1,54,37.4,Clear,1,0,11
2025-02-18 11:00:00,2,54,32.2,Clear,1,0,11
2025-02-18 11:00:00,3,63,37.6,Clear,1,0,11
2025-02-18 11:00:00,4,52,32.4,Clear,1,0,11
2025-02-18 12:00:00,1,65,30.9,Clear,1,0,12
2025-02-18 12:00:00,2,51,43.3,Clear,1,0,12
2025-02-18 12:00:00,3,51,33.7,Clear,1,0,12
2025-02-18 12:00:00,4,63,34.6,Clear,1,0,12
2025-02-18 13:00:00,1,105,20.0,Clear,1,0,13
2025-02-18 13:00:00,2,83,32.6,Clear,1,0,13
2025-02-18 13:00:00,3,56,41.5,Clear,1,0,13
2025-02-18 13:00:00,4,101,19.2,Clear,1,0,13
2025-02-18 14:00:00,1,62,37.1,Clear,1,0,14
2025-02-18 14:00:00,2,60,39.2,Clear,1,0,14
2025-02-18 14:00:00,3,61,36.8,Clear,1,0,14
2025-02-18 14:00:00,4,64,27.7,Clear,1,0,14
2025-02-18 15:00:00,1,68,42.5,Clear,1,0,15
2025-02-18 15:00:00,2,29,50.7,Clear,1,0,15
2025-02-18 15:00:00,3,34,52.0,Clear,1,0,15
2025-02-18 15:00:00,4,50,,Clear,1,0,15
2025-02-18 16:00:00,1,81,38.2,Clear,1,0,16
2025-02-18 16:00:00,2,67,31.0,Clear,1,0,16
2025-02-18 16:00:00,3,48,39.8,Clear,1,0,16
2025-02-18 16:00:00,4,,22.4,Clear,1,0,16
2025-02-18 17:00:00,1,114,10.7,Clear,1,0,17
2025-02-18 17:00:00,2,87,20.0,Clear,1,0,17
2025-02-18 17:00:00,3,84,22.3,Clear,1,0,17
2025-02-18 17:00:00,4,101,11.2,Clear,1,0,17
2025-02-18 18:00:00,1,175,5,Clear,1,0,18
2025-02-18 18:00:00,2,91,22.3,Clear,1,0,18
2025-02-18 18:00:00,3,90,19.1,Clear,1,0,18
2025-02-18 18:00:00,4,157,5,Clear,1,0,18
2025-02-18 19:00:00,1,144,5.7,Clear,1,0,19
2025-02-18 19:00:00,2,93,24.4,Clear,1,0,19
2025-02-18 19:00:00,3,60,40.4,Clear,1,0,19
2025-02-18 19:00:00,4,104,15.6,Clear,1,0,19
2025-02-18 20:00:00,1,75,25.2,Clear,1,0,20
2025-02-18 20:00:00,2,61,32.0,Clear,1,0,20
2025-02-18 20:00:00,3,60,39.6,Clear,1,0,20
2025-02-18 20:00:00,4,75,37.2,Clear,1,0,20
2025-02-18 21:00:00,1,57,37.5,Clear,1,0,21
2025-02-18 21:00:00,2,38,37.6,Clear,1,0,21
2025-02-18 21:00:00,3,41,46.3,Clear,1,0,21
2025-02-18 21:00:00,4,48,39.0,Clear,1,0,21
2025-02-18 22:00:00,1,36,42.3,Clear,1,0,22
2025-02-18 22:00:00,2,31,44.9,Clear,1,0,22
2025-02-18 22:00:00,3,26,49.7,Clear,1,0,22
2025-02-18 22:00:00,4,21,59.6,Clear,1,0,22
2025-02-18 23:00:00,1,18,60.7,Clear,1,0,23
2025-02-18 23:00:00,2,13,49.6,Clear,1,0,23
2025-02-18 23:00:00,3,13,55.5,Clear,1,0,23
2025-02-18 23:00:00,4,19,50.4,Clear,1,0,23
2025-02-19 00:00:00,1,17,53.4,Clear,2,0,0
2025-02-19 00:00:00,2,18,48.2,Clear,2,0,0
2025-02-19 00:00:00,3,15,48.4,Clear,2,0,0
2025-02-19 00:00:00,4,13,51.6,Clear,2,0,0
2025-02-19 01:00:00,1,21,45.2,Cloudy,2,0,1
2025-02-19 01:00:00,2,9,53.4,Cloudy,2,0,1
2025-02-19 01:00:00,3,12,54.8,Cloudy,2,0,1
2025-02-19 01:00:00,4,18,51.3,Cloudy,2,0,1
2025-02-19 02:00:00,1,17,46.3,Cloudy,2,0,2
2025-02-19 02:00:00,2,15,56.1,Cloudy,2,0,2
2025-02-19 02:00:00,3,13,53.0,Cloudy,2,0,2
2025-02-19 02:00:00,4,19,59.0,Cloudy,2,0,2
2025-02-19 03:00:00,1,23,50.2,Cloudy,2,0,3
2025-02-19 03:00:00,2,18,55.6,Cloudy,2,0,3
2025-02-19 03:00:00,3,17,52.7,Cloudy,2,0,3
2025-02-19 03:00:00,4,15,58.0,Cloudy,2,0,3
2025-02-19 04:00:00,1,25,49.8,Cloudy,2,0,4
2025-02-19 04:00:00,2,12,59.0,Cloudy,2,0,4
2025-02-19 04:00:00,3,14,55.7,Cloudy,2,0,4
2025-02-19 04:00:00,4,18,,Cloudy,2,0,4
2025-02-19 05:00:00,1,13,25.1,Heavy Rain,2,0,5
2025-02-19 05:00:00,2,6,35.7,Heavy Rain,2,0,5
2025-02-19 05:00:00,3,10,34.8,Heavy Rain,2,0,5
2025-02-19 05:00:00,4,11,31.4,Heavy Rain,2,0,5
2025-02-19 06:00:00,1,32,47.0,Cloudy,2,0,6
2025-02-19 06:00:00,2,26,42.0,Cloudy,2,0,6
2025-02-19 06:00:00,3,34,41.1,Cloudy,2,0,6
2025-02-19 06:00:00,4,45,41.1,Cloudy,2,0,6
2025-02-19 07:00:00,1,62,31.7,Cloudy,2,0,7
2025-02-19 07:00:00,2,31,40.9,Cloudy,2,0,7
2025-02-19 07:00:00,3,45,35.1,Cloudy,2,0,7
2025-02-19 07:00:00,4,46,37.9,Cloudy,2,0,7
2025-02-19 08:00:00,1,69,17.3,Heavy Rain,2,0,8
2025-02-19 08:00:00,2,49,23.2,Heavy Rain,2,0,8
2025-02-19 08:00:00,3,39,28.2,Heavy Rain,2,0,8
2025-02-19 08:00:00,4,59,20.5,Heavy Rain,2,0,8
2025-02-19 09:00:00,1,164,5,Cloudy,2,0,9
2025-02-19 09:00:00,2,86,20.4,Cloudy,2,0,9
2025-02-19 09:00:00,3,101,15.4,Cloudy,2,0,9
2025-02-19 09:00:00,4,114,9.0,Cloudy,2,0,9
2025-02-19 10:00:00,1,105,18.6,Cloudy,2,0,10
2025-02-19 10:00:00,2,93,22.2,Cloudy,2,0,10
2025-02-19 10:00:00,3,83,25.5,Cloudy,2,0,10
2025-02-19 10:00:00,4,100,15.4,Cloudy,2,0,10
2025-02-19 11:00:00,1,65,27.1,Cloudy,2,0,11
2025-02-19 11:00:00,2,52,43.3,Cloudy,2,0,11
2025-02-19 11:00:00,3,59,35.1,Cloudy,2,0,11
2025-02-19 11:00:00,4,57,36.6,Cloudy,2,0,11
2025-02-19 12:00:00,1,65,28.3,Cloudy,2,0,12
2025-02-19 12:00:00,2,53,34.5,Cloudy,2,0,12
2025-02-19 12:00:00,3,41,49.9,Cloudy,2,0,12
2025-02-19 12:00:00,4,73,36.7,Cloudy,2,0,12
2025-02-19 13:00:00,1,99,16.4,Cloudy,2,0,13
2025-02-19 13:00:00,2,58,33.9,Cloudy,2,0,13
2025-02-19 13:00:00,3,,36.1,Cloudy,2,0,13
2025-02-19 13:00:00,4,74,25.6,Cloudy,2,0,13
2025-02-19 14:00:00,1,73,29.6,Cloudy,2,0,14
2025-02-19 14:00:00,2,48,42.3,Cloudy,2,0,14
2025-02-19 14:00:00,3,59,35.9,Cloudy,2,0,14
2025-02-19 14:00:00,4,64,35.4,Cloudy,2,0,14
2025-02-19 15:00:00,1,31,28.2,Heavy Rain,2,0,15
2025-02-19 15:00:00,2,26,27.2,Heavy Rain,2,0,15
2025-02-19 15:00:00,3,22,28.8,Heavy Rain,2,0,15
2025-02-19 15:00:00,4,33,28.9,Heavy Rain,2,0,15
2025-02-19 16:00:00,1,92,,Cloudy,2,0,16
2025-02-19 16:00:00,2,67,38.5,Cloudy,2,0,16
2025-02-19 16:00:00,3,44,34.3,Cloudy,2,0,16
2025-02-19 16:00:00,4,76,30.4,Cloudy,2,0,16
2025-02-19 17:00:00,1,141,5,Cloudy,2,0,17
2025-02-19 17:00:00,2,116,7.3,Cloudy,2,0,17
2025-02-19 17:00:00,3,108,23.8,Cloudy,2,0,17
2025-02-19 17:00:00,4,104,16.8,Cloudy,2,0,17
2025-02-19 18:00:00,1,,5,Cloudy,2,0,18
2025-02-19 18:00:00,2,127,6.6,Cloudy,2,0,18
2025-02-19 18:00:00,3,118,5,Cloudy,2,0,18
2025-02-19 18:00:00,4,145,5,Cloudy,2,0,18
2025-02-19 19:00:00,1,119,11.1,Cloudy,2,0,19
2025-02-19 19:00:00,2,99,22.3,Cloudy,2,0,19
2025-02-19 19:00:00,3,112,13.1,Cloudy,2,0,19
2025-02-19 19:00:00,4,117,17.1,Cloudy,2,0,19
2025-02-19 20:00:00,1,70,35.2,Clear,2,0,20
2025-02-19 20:00:00,2,69,31.6,Clear,2,0,20
2025-02-19 20:00:00,3,63,39.9,Clear,2,0,20
2025-02-19 20:00:00,4,82,23.8,Clear,2,0,20
2025-02-19 21:00:00,1,59,38.5,Cloudy,2,0,21
2025-02-19 21:00:00,2,,38.2,Cloudy,2,0,21
2025-02-19 21:00:00,3,34,47.9,Cloudy,2,0,21
2025-02-19 21:00:00,4,40,46.0,Cloudy,2,0,21
2025-02-19 22:00:00,1,40,43.2,Cloudy,2,0,22
2025-02-19 22:00:00,2,31,34.5,Cloudy,2,0,22
2025-02-19 22:00:00,3,27,47.0,Cloudy,2,0,22
2025-02-19 22:00:00,4,29,43.3,Cloudy,2,0,22
2025-02-19 23:00:00,1,20,43.6,Cloudy,2,0,23
2025-02-19 23:00:00,2,14,41.0,Cloudy,2,0,23
2025-02-19 23:00:00,3,13,50.0,Cloudy,2,0,23
2025-02-19 23:00:00,4,17,59.8,Cloudy,2,0,23
2025-02-20 00:00:00,1,19,,Clear,3,0,0
2025-02-20 00:00:00,2,18,51.8,Clear,3,0,0
2025-02-20 00:00:00,3,11,54.1,Clear,3,0,0
2025-02-20 00:00:00,4,17,58.0,Clear,3,0,0
2025-02-20 01:00:00,1,12,59.2,Clear,3,0,1
2025-02-20 01:00:00,2,15,51.6,Clear,3,0,1
2025-02-20 01:00:00,3,14,64.0,Clear,3,0,1
2025-02-20 01:00:00,4,17,58.6,Clear,3,0,1
2025-02-20 02:00:00,1,23,46.4,Clear,3,0,2
2025-02-20 02:00:00,2,14,53.2,Clear,3,0,2
2025-02-20 02:00:00,3,7,53.2,Clear,3,0,2
2025-02-20 02:00:00,4,20,51.9,Clear,3,0,2
2025-02-20 03:00:00,1,14,42.6,Clear,3,0,3
2025-02-20 03:00:00,2,18,59.7,Clear,3,0,3
2025-02-20 03:00:00,3,13,50.7,Clear,3,0,3
2025-02-20 03:00:00,4,18,52.1,Clear,3,0,3
2025-02-20 04:00:00,1,21,43.4,Clear,3,0,4
2025-02-20 04:00:00,2,15,60.5,Clear,3,0,4
2025-02-20 04:00:00,3,15,51.3,Clear,3,0,4
2025-02-20 04:00:00,4,14,54.7,Clear,3,0,4
2025-02-20 05:00:00,1,18,58.2,Clear,3,0,5
2025-02-20 05:00:00,2,15,54.0,Clear,3,0,5
2025-02-20 05:00:00,3,12,55.3,Clear,3,0,5
2025-02-20 05:00:00,4,15,56.6,Clear,3,0,5
2025-02-20 06:00:00,1,36,45.6,Clear,3,0,6
2025-02-20 06:00:00,2,23,150,Clear,3,0,6
2025-02-20 06:00:00,3,21,50.8,Clear,3,0,6
2025-02-20 06:00:00,4,,38.7,Clear,3,0,6
2025-02-20 07:00:00,1,79,35.9,Clear,3,0,7
